/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b04-h40-n5.lp, 1750.04
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b06-h40-n5.lp, 137.0
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b08-h40-n5.lp, 411.79
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b10-h40-n5.lp, 1160.89
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b12-h40-n5.lp, 1121.54
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b14-h40-n5.lp, 105.32
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b16-h40-n5.lp, 126.83
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b18-h40-n5.lp, 260.74
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s103214-b20-h40-n5.lp, 282.15
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b04-h40-n5.lp, 1667.84
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b06-h40-n5.lp, 137.93
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b08-h40-n5.lp, 379.54
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b10-h40-n5.lp, 1169.14
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b12-h40-n5.lp, 1066.38
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b14-h40-n5.lp, 108.75
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b16-h40-n5.lp, 130.05
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b18-h40-n5.lp, 254.06
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s118973-b20-h40-n5.lp, 280.11
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b04-h40-n5.lp, 1715.02
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b06-h40-n5.lp, 136.41
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b08-h40-n5.lp, 383.92
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b10-h40-n5.lp, 1210.73
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b12-h40-n5.lp, 1066.33
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b14-h40-n5.lp, 111.15
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b16-h40-n5.lp, 130.75
/ubc/cs/project/arrow/projects/MIP_data/RCW-INSTANCES-2/map1027-s191589-b18-h40-n5.lp, 256.99
